arquivo,TRWET_medio
MGMC.2016.211.trop,96.24965277777778
MGMC.2016.212.trop,109.0170138888889
MGMC.2016.213.trop,116.7388888888889
MGMC.2016.214.trop,84.91527777777777
MGMC.2016.215.trop,113.32604166666667
MGMC.2016.216.trop,147.99097222222224
MGMC.2016.217.trop,127.23611111111111
MGMC.2016.218.trop,115.14895833333334
MGMC.2016.219.trop,118.30486111111112
MGMC.2016.220.trop,121.35312499999999
MGMC.2016.221.trop,106.43506944444444
MGMC.2016.222.trop,96.62604166666667
MGMC.2016.223.trop,91.85381944444445
MGMC.2016.224.trop,120.2513888888889
MGMC.2016.225.trop,191.59305555555557
MGMC.2016.226.trop,203.925
MGMC.2016.227.trop,189.68402777777777
MGMC.2016.228.trop,152.58194444444445
MGMC.2016.229.trop,182.63854166666667
MGMC.2016.230.trop,190.57118055555554
MGMC.2016.231.trop,176.42430555555555
MGMC.2016.232.trop,193.23645833333333
MGMC.2016.233.trop,164.37743055555555
MGMC.2016.234.trop,155.3670138888889
MGMC.2016.235.trop,193.00486111111113
MGMC.2016.236.trop,194.5670138888889
MGMC.2016.237.trop,147.40243055555555
MGMC.2016.238.trop,85.02118055555555
MGMC.2016.239.trop,114.84270833333332
MGMC.2016.240.trop,156.07777777777778
MGMC.2016.241.trop,144.4246527777778
MGMC.2016.242.trop,118.90868055555555
MGMC.2016.243.trop,171.409375
MGMC.2016.244.trop,195.12152777777777
MGMC.2016.245.trop,206.8048611111111
MGMC.2016.246.trop,177.02743055555555
MGMC.2016.247.trop,119.05763888888889
MGMC.2016.248.trop,120.32326388888889
MGMC.2016.249.trop,117.39218749999999
MGMC.2016.250.trop,113.71770833333333
MGMC.2016.251.trop,123.22465277777776
MGMC.2016.252.trop,144.25555555555556
MGMC.2016.253.trop,157.9829861111111
MGMC.2016.254.trop,160.75972222222222
MGMC.2016.255.trop,111.95902777777778
MGMC.2016.256.trop,99.0638888888889
MGMC.2016.257.trop,108.94479166666666
MGMC.2016.258.trop,120.38680555555555
MGMC.2016.259.trop,132.9767361111111
MGMC.2016.260.trop,164.37708333333333
MGMC.2016.261.trop,185.62326388888889
MGMC.2016.262.trop,190.73368055555557
MGMC.2016.263.trop,167.58159722222223
MGMC.2016.264.trop,179.61354166666666
MGMC.2016.265.trop,206.71354166666666
MGMC.2016.266.trop,198.0548611111111
MGMC.2016.267.trop,171.30729166666666
MGMC.2016.268.trop,194.71770833333332
MGMC.2016.269.trop,240.1506944444444
MGMC.2016.270.trop,218.76666666666668
MGMC.2016.271.trop,221.62395833333332
MGMC.2016.272.trop,183.49340277777776
MGMC.2016.273.trop,174.53506944444445
MGMC.2016.274.trop,183.84131944444445
MGMC.2016.275.trop,216.67673611111113
MGMC.2016.276.trop,227.53020833333332
MGMC.2016.277.trop,183.03750000000002
MGMC.2016.278.trop,265.09305555555557
MGMC.2016.279.trop,281.4923611111111
MGMC.2016.280.trop,254.51180555555553
MGMC.2016.281.trop,153.04340277777777
MGMC.2016.282.trop,123.12187499999999
MGMC.2016.283.trop,203.77118055555556
MGMC.2016.284.trop,216.38715277777777
MGMC.2016.285.trop,183.25034722222222
MGMC.2016.286.trop,186.40972222222223
MGMC.2016.287.trop,213.85069444444446
MGMC.2016.288.trop,209.934375
MGMC.2016.289.trop,216.32222222222222
MGMC.2016.290.trop,214.79930555555555
MGMC.2016.291.trop,218.69826388888887
MGMC.2016.292.trop,209.5298611111111
MGMC.2016.293.trop,218.45659722222223
MGMC.2016.294.trop,222.78020833333332
MGMC.2016.295.trop,198.24027777777778
MGMC.2016.296.trop,194.02465277777776
MGMC.2016.297.trop,139.32986111111111
MGMC.2016.298.trop,133.77534722222222
MGMC.2016.299.trop,151.05243055555556
MGMC.2016.300.trop,172.18229166666666
MGMC.2016.301.trop,172.5076388888889
MGMC.2016.302.trop,246.79652777777775
MGMC.2016.303.trop,274.1878472222222
MGMC.2016.304.trop,247.89270833333336
MGMC.2016.305.trop,199.00729166666667
MGMC.2016.306.trop,201.30520833333333
MGMC.2016.307.trop,223.98125
MGMC.2016.308.trop,203.87430555555557
MGMC.2016.309.trop,191.90972222222223
MGMC.2016.310.trop,161.96319444444444
MGMC.2016.311.trop,170.10868055555557
MGMC.2016.312.trop,227.00381944444445
MGMC.2016.313.trop,238.42499999999998
MGMC.2016.314.trop,229.7565972222222
MGMC.2016.315.trop,272.5340277777778
MGMC.2016.316.trop,212.78194444444443
MGMC.2016.317.trop,267.7232638888889
MGMC.2016.318.trop,310.29895833333336
MGMC.2016.319.trop,303.98229166666664
MGMC.2016.320.trop,290.3645833333333
MGMC.2016.321.trop,278.78229166666665
MGMC.2016.322.trop,266.26250000000005
MGMC.2016.323.trop,290.13125
MGMC.2016.324.trop,277.16979166666664
MGMC.2016.325.trop,239.37430555555557
MGMC.2016.326.trop,266.12395833333335
MGMC.2016.327.trop,264.45104166666664
MGMC.2016.328.trop,267.6472222222222
MGMC.2016.329.trop,291.40625
MGMC.2016.330.trop,271.79756944444443
MGMC.2016.331.trop,272.44618055555554
MGMC.2016.332.trop,257.82976190476194
MGMC.2016.333.trop,235.80659722222222
MGMC.2016.334.trop,195.4402777777778
MGMC.2016.335.trop,213.5027777777778
MGMC.2016.336.trop,237.80277777777778
MGMC.2016.337.trop,240.70243055555557
MGMC.2016.338.trop,239.04826388888887
MGMC.2016.339.trop,257.52152777777775
MGMC.2016.340.trop,276.78472222222223
MGMC.2016.341.trop,260.87291666666664
MGMC.2016.342.trop,260.3392361111111
MGMC.2016.343.trop,286.4451388888889
MGMC.2016.344.trop,290.37881944444445
MGMC.2016.345.trop,310.16597222222225
MGMC.2016.346.trop,305.1506944444444
MGMC.2016.347.trop,316.4982638888889
MGMC.2016.348.trop,315.50069444444443
MGMC.2016.349.trop,309.8694444444444
MGMC.2016.350.trop,214.184375
MGMC.2016.351.trop,164.88368055555554
MGMC.2016.352.trop,193.66493055555554
MGMC.2016.353.trop,213.940625
MGMC.2016.354.trop,193.57222222222222
MGMC.2016.355.trop,202.83749999999998
MGMC.2016.356.trop,199.60277777777776
MGMC.2016.357.trop,185.75625000000002
MGMC.2016.358.trop,172.18819444444443
MGMC.2016.359.trop,173.90520833333332
MGMC.2016.360.trop,192.75381944444445
MGMC.2016.361.trop,215.78368055555555
MGMC.2016.362.trop,220.84479166666668
MGMC.2016.363.trop,210.53229166666668
MGMC.2016.364.trop,185.7670138888889
MGMC.2016.365.trop,157.49583333333334
MGMC.2016.366.trop,129.68854166666668
MGMC.2017.001.trop,158.44236111111113
MGMC.2017.002.trop,193.07326388888887
MGMC.2017.003.trop,191.86284722222223
MGMC.2017.004.trop,173.73055555555555
MGMC.2017.005.trop,183.34618055555555
MGMC.2017.006.trop,181.1746527777778
MGMC.2017.007.trop,139.32465277777777
MGMC.2017.008.trop,108.64027777777778
MGMC.2017.009.trop,163.70243055555557
MGMC.2017.010.trop,190.3048611111111
MGMC.2017.011.trop,230.13090277777778
MGMC.2017.012.trop,257.56180555555557
MGMC.2017.013.trop,274.26250000000005
MGMC.2017.014.trop,283.00381944444445
MGMC.2017.015.trop,289.8659722222222
MGMC.2017.016.trop,274.40243055555555
MGMC.2017.017.trop,151.01458333333332
MGMC.2017.018.trop,142.8829861111111
MGMC.2017.019.trop,170.87847222222223
MGMC.2017.020.trop,151.45104166666667
MGMC.2017.021.trop,138.26527777777778
MGMC.2017.022.trop,156.06354166666668
MGMC.2017.023.trop,203.3295138888889
MGMC.2017.024.trop,226.97916666666666
MGMC.2017.025.trop,191.41701388888887
MGMC.2017.026.trop,160.253125
MGMC.2017.027.trop,139.69895833333334
MGMC.2017.028.trop,133.7173611111111
MGMC.2017.029.trop,166.28055555555557
MGMC.2017.030.trop,196.84375
MGMC.2017.031.trop,216.78333333333333
MGMC.2017.032.trop,240.22256944444447
MGMC.2017.033.trop,274.5184027777778
MGMC.2017.034.trop,284.60729166666664
MGMC.2017.035.trop,288.72847222222225
MGMC.2017.036.trop,311.1003472222222
MGMC.2017.037.trop,298.9125
MGMC.2017.038.trop,305.22222222222223
MGMC.2017.039.trop,314.26979166666666
MGMC.2017.040.trop,304.4996527777778
MGMC.2017.041.trop,297.7517361111111
MGMC.2017.042.trop,281.67777777777775
MGMC.2017.043.trop,234.95555555555555
MGMC.2017.044.trop,194.77916666666667
MGMC.2017.045.trop,139.76493055555557
MGMC.2017.046.trop,199.7420138888889
MGMC.2017.047.trop,189.6590277777778
MGMC.2017.048.trop,178.82152777777776
MGMC.2017.049.trop,175.5326388888889
MGMC.2017.050.trop,184.5652777777778
MGMC.2017.051.trop,197.65104166666666
MGMC.2017.052.trop,215.44166666666666
MGMC.2017.053.trop,200.94687499999998
MGMC.2017.054.trop,188.2045138888889
MGMC.2017.055.trop,166.67881944444446
MGMC.2017.056.trop,208.8097222222222
MGMC.2017.057.trop,259.21875
MGMC.2017.058.trop,261.03472222222223
MGMC.2017.059.trop,260.68958333333336
MGMC.2017.060.trop,265.36354166666666
MGMC.2017.061.trop,261.796875
MGMC.2017.062.trop,174.63125000000002
MGMC.2017.063.trop,147.19270833333334
MGMC.2017.064.trop,158.17083333333332
MGMC.2017.065.trop,160.29375
MGMC.2017.066.trop,167.6548611111111
MGMC.2017.067.trop,197.60902777777778
MGMC.2017.068.trop,242.6277777777778
MGMC.2017.069.trop,223.40451388888889
MGMC.2017.070.trop,161.47777777777776
MGMC.2017.071.trop,158.63333333333333
MGMC.2017.072.trop,179.59166666666667
MGMC.2017.073.trop,190.42291666666668
MGMC.2017.074.trop,176.29270833333334
MGMC.2017.075.trop,215.76006944444444
MGMC.2017.076.trop,223.0170138888889
MGMC.2017.077.trop,238.7878472222222
MGMC.2017.078.trop,283.9815972222222
MGMC.2017.079.trop,271.51354166666664
MGMC.2017.080.trop,285.50625
MGMC.2017.081.trop,224.23020833333334
MGMC.2017.082.trop,161.12256944444445
MGMC.2017.083.trop,154.34340277777778
MGMC.2017.084.trop,188.90416666666667
MGMC.2017.085.trop,198.45902777777778
MGMC.2017.086.trop,260.1177083333333
MGMC.2017.087.trop,280.0284722222222
MGMC.2017.088.trop,255.43576388888889
MGMC.2017.089.trop,209.0388888888889
MGMC.2017.090.trop,175.97534722222224
MGMC.2017.091.trop,184.21006944444446
MGMC.2017.092.trop,176.00868055555554
MGMC.2017.093.trop,184.30104166666666
MGMC.2017.094.trop,182.83194444444445
MGMC.2017.095.trop,191.16041666666666
MGMC.2017.096.trop,188.71944444444443
MGMC.2017.097.trop,176.58020833333333
MGMC.2017.098.trop,155.49097222222224
MGMC.2017.099.trop,152.08055555555555
MGMC.2017.100.trop,163.42083333333332
MGMC.2017.101.trop,194.61770833333333
MGMC.2017.102.trop,194.3326388888889
MGMC.2017.103.trop,222.13506944444444
MGMC.2017.104.trop,234.87534722222225
MGMC.2017.105.trop,205.2201388888889
MGMC.2017.106.trop,196.0232638888889
MGMC.2017.107.trop,181.2857638888889
MGMC.2017.108.trop,179.08333333333334
MGMC.2017.109.trop,215.57256944444444
MGMC.2017.110.trop,177.715625
MGMC.2017.111.trop,168.83715277777776
MGMC.2017.112.trop,220.37256944444445
MGMC.2017.113.trop,261.14166666666665
MGMC.2017.114.trop,276.2708333333333
MGMC.2017.115.trop,232.734375
MGMC.2017.116.trop,221.7232638888889
MGMC.2017.117.trop,228.265625
MGMC.2017.118.trop,216.2892361111111
MGMC.2017.119.trop,229.2936274509804
MGMC.2017.120.trop,212.82118055555554
MGMC.2017.121.trop,217.95625
MGMC.2017.122.trop,214.7076388888889
MGMC.2017.123.trop,190.203125
MGMC.2017.124.trop,179.18715277777778
MGMC.2017.137.trop,232.8063725490196
MGMC.2017.138.trop,236.3253472222222
MGMC.2017.139.trop,232.06076388888889
MGMC.2017.140.trop,277.48840579710145
MGMC.2017.141.trop,276.01770833333336
MGMC.2017.142.trop,252.95347222222225
MGMC.2017.143.trop,236.27291666666667
MGMC.2017.144.trop,194.11180555555555
MGMC.2017.145.trop,173.36770833333333
MGMC.2017.146.trop,177.27187500000002
MGMC.2017.147.trop,124.01354166666667
MGMC.2017.148.trop,139.48472222222222
MGMC.2017.149.trop,132.92847222222224
MGMC.2017.150.trop,120.58194444444445
MGMC.2017.151.trop,137.44722222222222
MGMC.2017.152.trop,171.1673611111111
MGMC.2017.153.trop,193.8826388888889
MGMC.2017.154.trop,205.07187499999998
MGMC.2017.155.trop,176.76180555555555
MGMC.2017.156.trop,140.1420138888889
MGMC.2017.157.trop,141.05729166666666
MGMC.2017.158.trop,126.93506944444445
MGMC.2017.159.trop,138.71493055555555
MGMC.2017.160.trop,140.39548611111113
MGMC.2017.161.trop,156.16979166666667
MGMC.2017.162.trop,187.99583333333334
MGMC.2017.163.trop,185.90798611111111
MGMC.2017.164.trop,153.82118055555554
MGMC.2017.165.trop,154.37326388888889
MGMC.2017.166.trop,140.58298611111113
MGMC.2017.167.trop,112.0482638888889
MGMC.2017.168.trop,103.29444444444444
MGMC.2017.169.trop,97.62152777777777
MGMC.2017.170.trop,116.38194444444444
MGMC.2017.171.trop,125.55868055555555
MGMC.2017.172.trop,127.8152777777778
MGMC.2017.173.trop,140.98229166666667
MGMC.2017.174.trop,139.16493055555554
MGMC.2017.175.trop,106.2954861111111
MGMC.2017.176.trop,131.03055555555557
MGMC.2017.177.trop,138.35729166666667
MGMC.2017.178.trop,110.36250000000001
MGMC.2017.179.trop,132.53715277777778
MGMC.2017.180.trop,101.80451388888889
MGMC.2017.181.trop,105.071875
MGMC.2017.182.trop,95.92638888888888
MGMC.2017.183.trop,91.63541666666667
MGMC.2017.184.trop,111.61180555555556
MGMC.2017.185.trop,94.26458333333333
MGMC.2017.186.trop,104.11597222222223
MGMC.2017.187.trop,114.11319444444445
MGMC.2017.188.trop,124.77604166666667
MGMC.2017.189.trop,115.98194444444445
MGMC.2017.190.trop,111.10902777777778
MGMC.2017.191.trop,161.27777777777777
MGMC.2017.192.trop,127.91423611111112
MGMC.2017.193.trop,125.74236111111112
MGMC.2017.194.trop,106.603125
MGMC.2017.195.trop,101.15208333333334
MGMC.2017.196.trop,105.83645833333334
MGMC.2017.197.trop,95.72986111111112
MGMC.2017.198.trop,111.17673611111111
MGMC.2017.199.trop,104.1576388888889
MGMC.2017.200.trop,99.87256944444444
MGMC.2017.201.trop,118.58576388888888
MGMC.2017.202.trop,108.32604166666667
MGMC.2017.203.trop,95.38958333333333
MGMC.2017.204.trop,90.42291666666667
MGMC.2017.205.trop,106.13506944444445
MGMC.2017.206.trop,98.49791666666667
MGMC.2017.207.trop,86.70694444444445
MGMC.2017.208.trop,87.76493055555555
MGMC.2017.209.trop,120.8736111111111
MGMC.2017.210.trop,115.62916666666666
MGMC.2017.211.trop,92.078125
MGMC.2017.212.trop,89.10624999999999
MGMC.2017.213.trop,79.51215277777777
MGMC.2017.214.trop,90.94965277777777
MGMC.2017.215.trop,91.30277777777778
MGMC.2017.217.trop,134.94965277777777
MGMC.2017.218.trop,144.65590277777778
MGMC.2017.219.trop,115.52499999999999
MGMC.2017.220.trop,98.70868055555555
MGMC.2017.221.trop,108.10972222222222
MGMC.2017.222.trop,94.60486111111112
MGMC.2017.223.trop,101.05104166666666
MGMC.2017.224.trop,103.78368055555556
MGMC.2017.225.trop,81.45208333333333
MGMC.2017.226.trop,85.73090277777777
MGMC.2017.227.trop,104.46666666666667
MGMC.2017.228.trop,88.06180555555555
MGMC.2017.229.trop,83.22881944444445
MGMC.2017.230.trop,111.26458333333333
MGMC.2017.231.trop,112.57361111111112
MGMC.2017.232.trop,100.90937500000001
MGMC.2017.233.trop,117.6763888888889
MGMC.2017.234.trop,158.80208333333334
MGMC.2017.235.trop,155.56354166666668
MGMC.2017.236.trop,148.68854166666668
MGMC.2017.237.trop,118.75555555555555
MGMC.2017.238.trop,92.11944444444445
MGMC.2017.239.trop,91.23923611111111
MGMC.2017.240.trop,100.13784722222222
MGMC.2017.241.trop,92.67013888888889
MGMC.2017.242.trop,89.55694444444445
MGMC.2017.243.trop,73.01215277777777
MGMC.2017.244.trop,98.19097222222223
MGMC.2017.245.trop,120.47222222222223
MGMC.2017.246.trop,86.58715277777777
MGMC.2017.247.trop,80.00659722222223
MGMC.2017.248.trop,83.36493055555555
MGMC.2017.249.trop,84.51006944444445
MGMC.2017.250.trop,98.22569444444444
MGMC.2017.251.trop,86.37951388888888
MGMC.2017.252.trop,100.3579861111111
MGMC.2017.253.trop,118.97881944444445
MGMC.2017.254.trop,108.63993055555555
MGMC.2017.255.trop,92.58229166666666
MGMC.2017.256.trop,118.15659722222222
MGMC.2017.257.trop,112.22847222222222
MGMC.2017.258.trop,98.15694444444445
MGMC.2017.259.trop,86.31076388888889
MGMC.2017.260.trop,106.45694444444445
MGMC.2017.261.trop,110.16423611111111
MGMC.2017.262.trop,123.97083333333333
MGMC.2017.263.trop,123.2486111111111
MGMC.2017.264.trop,118.82291666666667
MGMC.2017.265.trop,103.03194444444445
MGMC.2017.266.trop,113.30902777777777
MGMC.2017.267.trop,127.26076388888889
MGMC.2017.268.trop,121.0340277777778
MGMC.2017.269.trop,135.8638888888889
MGMC.2017.270.trop,175.17569444444445
MGMC.2017.271.trop,196.94270833333334
MGMC.2017.272.trop,211.70798611111113
MGMC.2017.273.trop,224.04340277777777
MGMC.2017.274.trop,233.75243055555555
MGMC.2017.275.trop,200.70833333333334
MGMC.2017.276.trop,206.3704861111111
MGMC.2017.277.trop,215.80347222222224
MGMC.2017.278.trop,192.8191637630662
MGMC.2017.279.trop,128.88506944444444
MGMC.2017.280.trop,109.53611111111111
MGMC.2017.281.trop,100.47777777777777
MGMC.2017.282.trop,131.83854166666666
MGMC.2017.283.trop,119.14131944444443
MGMC.2017.284.trop,93.70277777777778
MGMC.2017.285.trop,104.3111111111111
MGMC.2017.286.trop,100.76527777777778
MGMC.2017.287.trop,115.59409722222222
MGMC.2017.288.trop,139.67013888888889
MGMC.2017.289.trop,179.7298611111111
MGMC.2017.290.trop,156.25104166666668
MGMC.2017.291.trop,107.74444444444445
MGMC.2017.292.trop,132.57916666666668
MGMC.2017.293.trop,136.91215277777778
MGMC.2017.294.trop,170.3861111111111
MGMC.2017.295.trop,153.56666666666666
MGMC.2017.296.trop,143.57958333333332
MGMC.2017.297.trop,177.46041666666667
MGMC.2017.298.trop,161.94930555555555
MGMC.2017.299.trop,175.2267361111111
MGMC.2017.300.trop,202.46840277777778
MGMC.2017.301.trop,232.56631944444447
MGMC.2017.302.trop,244.4142361111111
MGMC.2017.303.trop,270.93680555555557
MGMC.2017.304.trop,254.5547619047619
MGMC.2017.305.trop,296.3197916666667
MGMC.2017.306.trop,273.8486111111111
MGMC.2017.307.trop,217.8451388888889
MGMC.2017.308.trop,224.26319444444445
MGMC.2017.309.trop,257.91875000000005
MGMC.2017.310.trop,293.9604166666667
MGMC.2017.311.trop,279.80833333333334
MGMC.2017.312.trop,272.13514492753626
MGMC.2017.313.trop,279.98854166666666
MGMC.2017.314.trop,293.3381944444444
MGMC.2017.315.trop,292.19772727272726
MGMC.2017.316.trop,289.7555555555556
MGMC.2017.317.trop,175.528125
MGMC.2017.318.trop,204.88368055555554
MGMC.2017.319.trop,220.73125
MGMC.2017.320.trop,193.75590277777778
MGMC.2017.321.trop,191.7329861111111
MGMC.2017.322.trop,239.65243055555553
MGMC.2017.323.trop,292.1166666666667
MGMC.2017.324.trop,268.359375
MGMC.2017.325.trop,276.00590277777775
MGMC.2017.326.trop,248.14131944444443
MGMC.2017.327.trop,241.21031746031747
MGMC.2017.331.trop,155.97951388888887
MGMC.2017.332.trop,199.38888888888889
MGMC.2017.333.trop,239.84270833333332
MGMC.2017.334.trop,261.071875
MGMC.2017.335.trop,282.39270833333336
MGMC.2017.336.trop,298.5690972222222
MGMC.2017.337.trop,296.4503472222222
MGMC.2017.338.trop,309.82395833333334
MGMC.2017.339.trop,300.5954861111111
MGMC.2017.340.trop,306.0736111111111
MGMC.2017.341.trop,304.2215277777778
MGMC.2017.342.trop,317.2576388888889
MGMC.2017.343.trop,308.3366666666667
MGMC.2017.344.trop,291.12569444444443
MGMC.2017.345.trop,314.94375
MGMC.2017.346.trop,310.66979166666664
MGMC.2017.347.trop,317.93854166666665
MGMC.2017.348.trop,306.5104166666667
MGMC.2017.349.trop,275.58506944444446
MGMC.2017.350.trop,243.22604166666667
MGMC.2017.351.trop,216.05347222222224
MGMC.2017.352.trop,207.47569444444446
MGMC.2017.353.trop,178.54618055555557
MGMC.2017.354.trop,179.61979166666666
MGMC.2017.355.trop,153.74791666666667
MGMC.2017.356.trop,157.68645833333332
MGMC.2017.357.trop,193.97534722222224
MGMC.2017.358.trop,206.10590277777777
MGMC.2017.359.trop,213.35763888888889
MGMC.2017.360.trop,190.84791666666666
MGMC.2017.361.trop,139.8138888888889
MGMC.2017.362.trop,128.575
MGMC.2017.363.trop,160.17604166666666
MGMC.2017.364.trop,238.15104166666666
MGMC.2017.365.trop,263.73125000000005
MGMC.2018.001.trop,279.34166666666664
MGMC.2018.002.trop,271.59965277777775
MGMC.2018.003.trop,265.15034722222225
MGMC.2018.004.trop,299.48784722222223
MGMC.2018.005.trop,275.03055555555557
MGMC.2018.006.trop,243.93229166666666
MGMC.2018.007.trop,180.98194444444445
MGMC.2018.008.trop,161.9263888888889
MGMC.2018.009.trop,156.4034722222222
MGMC.2018.010.trop,233.97847222222222
MGMC.2018.011.trop,147.63020833333334
MGMC.2018.012.trop,170.48055555555555
MGMC.2018.013.trop,235.8670138888889
MGMC.2018.014.trop,240.01909722222223
MGMC.2018.015.trop,206.2996527777778
MGMC.2018.016.trop,176.85555555555555
MGMC.2018.017.trop,129.8607638888889
MGMC.2018.021.trop,141.13854166666667
MGMC.2018.022.trop,123.65555555555557
MGMC.2018.023.trop,194.07187499999998
MGMC.2018.024.trop,244.55937500000002
MGMC.2018.025.trop,232.34479166666668
MGMC.2018.026.trop,190.43159722222222
MGMC.2018.027.trop,211.6861111111111
MGMC.2018.028.trop,264.296875
MGMC.2018.029.trop,278.8795138888889
MGMC.2018.030.trop,276.14756944444446
MGMC.2018.031.trop,298.3548611111111
MGMC.2018.032.trop,286.63750000000005
MGMC.2018.033.trop,291.63368055555554
MGMC.2018.034.trop,312.7607638888889
MGMC.2018.035.trop,307.4440972222222
MGMC.2018.036.trop,320.6534722222222
MGMC.2018.037.trop,268.0256944444444
MGMC.2018.038.trop,247.01493055555557
MGMC.2018.039.trop,241.25833333333333
MGMC.2018.040.trop,284.58194444444445
MGMC.2018.041.trop,225.73125
MGMC.2018.042.trop,148.91562499999998
MGMC.2018.043.trop,119.16701388888889
MGMC.2018.044.trop,148.53680555555556
MGMC.2018.045.trop,141.3465277777778
MGMC.2018.046.trop,199.41180555555556
MGMC.2018.047.trop,187.40277777777777
MGMC.2018.048.trop,198.98854166666666
MGMC.2018.049.trop,226.71909722222222
MGMC.2018.050.trop,270.05381944444446
MGMC.2018.051.trop,286.69930555555555
MGMC.2018.052.trop,285.6798611111111
MGMC.2018.053.trop,291.31562499999995
MGMC.2018.054.trop,249.4934027777778
MGMC.2018.055.trop,274.1645833333333
MGMC.2018.056.trop,253.9475694444444
MGMC.2018.057.trop,250.53263888888887
MGMC.2018.058.trop,198.3982638888889
MGMC.2018.059.trop,171.87881944444445
MGMC.2018.060.trop,200.82638888888889
MGMC.2018.061.trop,220.44097222222223
MGMC.2018.062.trop,245.95381944444443
MGMC.2018.063.trop,279.4095238095238
MGMC.2018.064.trop,289.69131944444445
MGMC.2018.065.trop,289.15416666666664
MGMC.2018.066.trop,300.01944444444445
MGMC.2018.067.trop,306.178125
MGMC.2018.068.trop,293.4194444444445
MGMC.2018.069.trop,311.38923611111113
MGMC.2018.070.trop,318.4128472222222
MGMC.2018.071.trop,293.20451388888887
MGMC.2018.072.trop,266.1298611111111
MGMC.2018.073.trop,231.5704861111111
MGMC.2018.074.trop,221.82708333333332
MGMC.2018.075.trop,221.11423611111113
MGMC.2018.076.trop,218.58888888888887
MGMC.2018.077.trop,240.97569444444446
MGMC.2018.078.trop,222.63819444444445
MGMC.2018.079.trop,180.44097222222223
MGMC.2018.080.trop,209.5638888888889
MGMC.2018.081.trop,272.3208333333333
MGMC.2018.082.trop,267.4909722222222
MGMC.2018.083.trop,243.14444444444447
MGMC.2018.084.trop,241.48749999999998
MGMC.2018.085.trop,158.8465277777778
MGMC.2018.086.trop,151.32326388888887
MGMC.2018.087.trop,176.10902777777778
MGMC.2018.088.trop,184.35416666666666
MGMC.2018.089.trop,202.72222222222223
MGMC.2018.090.trop,204.28333333333333
MGMC.2018.091.trop,204.63055555555556
MGMC.2018.092.trop,187.77430555555554
MGMC.2018.093.trop,224.8517361111111
MGMC.2018.094.trop,257.5052083333333
MGMC.2018.095.trop,268.16770833333334
MGMC.2018.096.trop,276.9916666666667
MGMC.2018.097.trop,289.0961805555555
MGMC.2018.098.trop,274.7319444444445
MGMC.2018.099.trop,235.05833333333334
MGMC.2018.100.trop,228.23055555555553
MGMC.2018.101.trop,208.25347222222223
MGMC.2018.102.trop,221.0611111111111
MGMC.2018.103.trop,248.6517361111111
MGMC.2018.104.trop,266.73298611111113
MGMC.2018.105.trop,226.65714285714284
MGMC.2018.106.trop,227.49930555555557
MGMC.2018.107.trop,245.33402777777778
MGMC.2018.108.trop,230.5670138888889
MGMC.2018.109.trop,225.20902777777778
MGMC.2018.110.trop,219.171875
MGMC.2018.111.trop,200.6673611111111
MGMC.2018.112.trop,213.37083333333334
MGMC.2018.113.trop,209.2298611111111
MGMC.2018.114.trop,193.21631944444445
MGMC.2018.115.trop,188.03333333333333
MGMC.2018.116.trop,195.39618055555556
MGMC.2018.117.trop,176.26979166666666
MGMC.2018.118.trop,173.70416666666668
MGMC.2018.119.trop,168.74652777777777
MGMC.2018.120.trop,154.98819444444445
MGMC.2018.121.trop,149.91493055555554
MGMC.2018.122.trop,158.24444444444444
MGMC.2018.123.trop,175.31944444444446
MGMC.2018.124.trop,155.66840277777777
MGMC.2018.125.trop,155.61562500000002
MGMC.2018.126.trop,154.30624999999998
MGMC.2018.127.trop,168.3861111111111
MGMC.2018.128.trop,167.68194444444444
MGMC.2018.129.trop,183.3736111111111
MGMC.2018.130.trop,172.37118055555555
MGMC.2018.131.trop,148.98784722222223
MGMC.2018.132.trop,131.60381944444444
MGMC.2018.133.trop,144.3951388888889
MGMC.2018.134.trop,154.64444444444445
MGMC.2018.135.trop,185.2232638888889
MGMC.2018.136.trop,187.91701388888887
MGMC.2018.137.trop,178.35625
MGMC.2018.138.trop,216.60625
MGMC.2018.139.trop,201.15972222222223
MGMC.2018.140.trop,187.6861111111111
MGMC.2018.141.trop,129.44444444444446
MGMC.2018.142.trop,153.9017361111111
MGMC.2018.143.trop,178.00347222222223
MGMC.2018.144.trop,239.79479166666664
MGMC.2018.145.trop,195.609375
MGMC.2018.146.trop,160.18090277777776
MGMC.2018.147.trop,148.64548611111113
MGMC.2018.148.trop,146.13888888888889
MGMC.2018.149.trop,132.46875
MGMC.2018.150.trop,118.52430555555556
MGMC.2018.151.trop,113.61284722222223
MGMC.2018.152.trop,125.04930555555555
MGMC.2018.153.trop,137.89618055555556
MGMC.2018.154.trop,163.8045138888889
MGMC.2018.155.trop,169.67777777777778
MGMC.2018.156.trop,157.06319444444443
MGMC.2018.157.trop,187.184375
MGMC.2018.158.trop,189.3152777777778
MGMC.2018.159.trop,189.4763888888889
MGMC.2018.160.trop,191.871875
MGMC.2018.161.trop,177.27534722222222
MGMC.2018.162.trop,172.20659722222223
MGMC.2018.163.trop,174.9732638888889
MGMC.2018.164.trop,157.4986111111111
MGMC.2018.165.trop,106.540625
MGMC.2018.166.trop,105.0951388888889
MGMC.2018.167.trop,98.50868055555556
MGMC.2018.168.trop,113.73368055555555
MGMC.2018.169.trop,112.74270833333334
MGMC.2018.170.trop,134.859375
